id,business_id
66287,qGrjQ-c1uBfkAzS3YJVoNA
66288,zfXmQGHIkHRnFesUDL-V9Q
66289,9KYnmKsFwHyj1eX_eSa6xg
66290,SILyZPUbnekA3ixsnjkOVA
66291,kiDQyervMRbz4I1wcIOKfQ
66292,7Oy7XQandvoc2kSrhMNudg
66293,iXzzv7I-Y8Oz4qRGNP0UaQ
66294,rTxjTF2FgHpyHdMbhBuMBg
66295,sb_z97IvLopAUbJMK4vuIQ
66296,1LTVrJVSxppg43C3u8GMUw
66297,Gn8Po3oKxgZtZMLxQDtfAQ
66298,vGd63rv6XLv6mbWDt2Bdog
66299,Jf_GzCqHaXt6Y-3E8-AH6Q
66300,PC1NzoD53i2eBTQatIvJMQ
66301,2Gqq5ScljCKVfvb0nO3kKA
66302,omZTA0Cs6oM3dBC7WLfSyQ
66303,ygx4Pfk51sR4aFGDwv1xUg
66304,nqePY399khxYpBBpNjA_zw
66305,mqJ5wiIbrOfEpbahzTIl5w
66306,kXXjd8WebA6u9QaAi9OdfA
66307,f5ZXsZQn6SFA1USdUYfdDw
66308,0TlTyqtE9ecBKrm2WYmTXg
66309,ymurmddywqW-2D9Yp-X6jg
66310,qAlUQAWD0Y4vNpH1NcSaIQ
66311,4mJ83I2UlCUfeu94OsHytw
66312,B0WkL720J0N6PjQPmGJ6Ow
66313,lXY8VsbuSJof0Jgn0MND_g
66314,sjGGLcSdWdcQeTlLdusiGg
66315,Fomz7ROgl8qHLElkticMog
66316,4tROg_S6JJoXY0g24_pjNA
66317,YDfQlJKpocV51jCL5Eavrw
66318,mM4--pwCB_N0vwuGpytR2g
66319,nrwLRBb4PQtQZIpv0cf90Q
66320,8UwP6uu14TfJVSuzVBPqEw
66321,icT1kVWzsDYbeUViXHN51Q
66322,7oPREWTlY8RIMfwT1R0YYw
66323,Rt_uLkn_Ha0BiDoktBkYrg
66324,d2Woy2Ocuj2P2FEB6_GeYg
66325,CRMLAvMJTsnsSd4Q3lmr8Q
66326,OM5beWRkxZSu1TShUC3EDw
66327,CnhmThuteYExAEvBSzL0qg
66328,4yKBQiY6KCJmZVMSES77Kg
66329,NEAGNjgBXlSBAYbCoSEVOw
66330,wROeyLOm6vL8qyXD6zTOlA
66331,c88cG9DstIqOKcurNtx9QA
66332,b9dRZKW_0VuY8UP1XpcSvg
66333,f7FT3Iap-MyklFTaOcMZyA
66334,nc4vYcYOvItg3b4gHr3lcg
66335,uRz7uwSoU5n0uzBac_UcxQ
66336,g7uutb3uQ1wViOmfgix7Jw
66337,UMxtDsrxSGhz_G1iLHWq9A
66338,Rzw3_l2uDv-OSaHdPCJgjQ
66339,rkdF-Yrz_5ltFm-GxTk-Cw
66340,dMoc-bvAjAjH1TLd0GFbDg
66341,kS-UWuhV8kxAdMN3RW0Ssw
66342,jpxyKslU0XtLYkvxsS7yxw
66343,dV9xoPQnwhj20QmPOMaJYw
66344,5uR3C_gvSpC1BXFlqdHRLA
66345,vqBzAUXfJEVhfFZsKF8B2A
66346,rA-l74ckNajHEYP0zA6c4g
66347,oSVdOhaTF7MdCjDzqv1Ktw
66348,DsKm53QrsVk5GZ9QgYQmyQ
66349,hrglB5yQu4QOrE0Vp3Jkqg
66350,JHgfIjfB_C5LH3r7e8hV3g
66351,T5XzQ6YnVExvd0BOR26OMQ
66352,cBOqYUZx85ol4p-REOQFfg
66353,Nhd13EAGVISQNN4cSeWRvw
66354,oi1vkc7_4jU_9fOrJPgcXQ
66355,6iZDmY7cjOZhEiFwXzX0ZQ
66356,YXX7Zju6NxeX-upxzuMQFg
66357,hC2OW5R-r11dPF20f7HanQ
66358,C7zu-YlVg3tqFRt70v8R-Q
66359,cAqCeWKCGeZPlcBj0I8f8Q
66360,1qAIt3f0pRWZVN7US69ncQ
66361,GPLioj0TJ7oM8-IuF1vKdQ
66362,Tz3bkpQicl2DoFR6Ksp7Yg
66363,zKR6C4sjVM5EBf9Z00LHBw
66364,ZLHXgAr_rRw6G67Z3l0TPQ
66365,P6iHMvttUL4HJ0fXbb_gow
66366,_kgyGRCSf15RnynZN4LjJg
66367,eqHh2Sbw43hWwFNxLWEycg
66368,Zm3Cq5pv4BelBgrnSPEdzQ
66369,G4IigHfYODjMJ0NpF3zEhQ
66370,tgdX8526e_r4RAxa6xyO4g
66371,SeKHzoj1qNEHs1pTYD_fbg
66372,yO1d0S_Lb9SoLstlHKG2nQ
66373,jcmJVfvefkVnx6h_idOazA
66374,nEb9eGIjEOnXmZUZvHmePw
66375,n_EpP8nXoE36_D1720GXtA
66376,rBhSQFqUvENSiF-5dwSsCA
66377,ZDbnXFlKqG1voZ7bAqC6aA
66378,bJH9CLNg4GUo-1WzE0HVsQ
66379,SF6YfRgLFU6110dPwpH6YQ
66380,vyUbMQDHGaCOH9BdLScxtg
66381,aRgYwStLhy7ZZVFiKJF8Tw
66382,qlVbQxYwvcFCCqtQTcCknQ
66383,_BDXbsPPdSj-MbdwdICqAg
66384,xI1Zo3LNYKEnDnK4aFWFPA
66385,L8qPwU-KXx_DMGwffZBCfw
66386,nf8HlDTvbEjujHfPwFsQRA
66387,6KA3Q6HKEa3I4nZfCgP_ww
66388,mdiH9IF_fXr5U6E5ZLyX1g
66389,lwCJ4KkAsRymBJJT3KCauQ
66390,JT8m47nmsP-d26GDTN69sw
66391,e2l19ABu1xIn9hnvWukJ3Q
66392,79sRRGDXhjRvxvBkQ4W9CQ
66393,eLqHSAK0bXcEy6Q8pBYR0w
66394,5FgxapFsAZNljz7iQ-IKjg
66395,4XJjKRpkqLlErQ6brEeKHA
66396,eJBrB0XMqIzOaVgKNPGTww
66397,TrLVI1qVuoiQRgMObsFIrQ
66398,DzKLDYRLe-qzvTJS_JtA0Q
66399,baYxpaTZRkrQmEEff7E3Dg
66400,YYiVZ4D8ogtPmdoFu1GRlg
66401,TdrNka-oPWf4B-jN9rKltw
66402,zbMMiF-USecVC0MAc_3lIw
66403,jmxJbfSxqDl6g03NNmvFGQ
66404,P2UDTyHD4KX6OpzYlH3TZw
66405,js7Rb0HmU3Q7slbA5Nt3fQ
66406,iGJ6-XgJrOkEgm-ahmS4sA
66407,j_cEe-e2Ewa18-urXS4g_g
66408,h6KGS17GCiV2TorRcFGeHg
66409,fLYoRs6Uy4xsmRK3GErApg
66410,gXwHMtF-PLNG_9n7t9IxBA
66411,NEAHiZo58Dkr-0nBzs4rFA
66412,zeFGWtQ9IUtGlgaqo_hMEQ
66413,K6hAv8V2cTuXQtU3VHAD6w
66414,2KKZK-eJlo2fmkTIlAEEQg
66415,PvA1O9wk9YlrYkIZiuztXg
66416,T0kwOTpLqPYqaDl2huYOvA
66417,eqRhnAOOLVSy-6JWBCkqiw
66418,PFjClKxt3BWRRbTq0IOnDg
66419,ehwihL8gmwQLeHlj1QY8NQ
66420,51-a0dUFDmDjslG__HMTuQ
66421,IOn6PZYmPs5shL1g422uQw
66422,Tg1wUs7niPlD68hXbzP1gw
66423,NDb1YaV6Dls7SRW6dPtIOQ
66424,ZyFEDOkHLMDVfe3EMrYxrg
66425,h1UTMTj52te79ii7_nqF0Q
66426,xzXcBF-2_JmIlfqYzxM9nw
66427,KPIlgtsj0cTkrXQLCsQe3Q
66428,8Qom6I8sq2ENMrngiiifVA
66429,w5uSvE0aMDKQn_0l9vuNxg
66430,sV4LCirjib8ch8NBEF705w
66431,o46yygtcv5vOQShnEnfNpQ
66432,JIfpqX6Jen3KM-QafefKRA
66433,Mm1QhCmJPmrm6j-vY9m0tg
66434,IZkYUE8V8hknaSnnn0-Xig
66435,0hGWLSo7dONht26heKsrMQ
66436,WnN9gXeR0bj2z3YYF7OG0g
66437,ZS7xL5JelxcoaYTaR5UWXw
66438,p2-uzNffKDPzQXt8_u6Rcg
66439,DT3ujxJgs_OTgC-ZYf14Fw
66440,XNllgtbX8Er5sixIrJMEoQ
66441,pZqS3DspNLfLTHdJKQxdKQ
66442,mIxVPAdKyICXbllwtzWzow
66443,TGXgSeoBicqYMLnvhijMag
66444,16cCF9_aaDxIa1hO3gybKw
66445,1bosKG476JOb-l58MXrEhg
66446,-XattEF9LvIcbVxMYJIU7Q
66447,Dc_QuB9yEAgVBatYbCJczg
66448,0lmSRR0d40CaStcTYsnSHQ
66449,8Wq0LZSuHdPTlleQD5sU_w
66450,WYY48I1MVYSmVdd_ZQ1EOQ
66451,90CP82EFhGKmqYZPbCV4qQ
66452,pXRrRf8fDv6yU3xp1E25hA
66453,Iu8vFiM7yzGyqzreZkTsXA
66454,_OB65sIprNs4eUm1SHjhxw
66455,fsKjL-yPx-wyZXXoti_FDw
66456,O0REleVPQf8OnTodlFWpcA
66457,D_lE51Tqc41pzcTedWTc5A
66458,fdR_DS71-LMuR5Lhlyx9tA
66459,uTqmZj3IVvdXD99r3-kJxA
66460,CUNJ89LWsGt1kV0KAL5scw
66461,hxlQ_hMX-InQhXNg9MReCA
66462,SzIxeQzrATYbL8IFjaKXgg
66463,OUet6N8h0qn9U5ReuKLr5Q
66464,SzKOoeRCtoXvekt3K8B9Iw
66465,mgwDarOxv5-OdR9Q-_pggw
66466,xuAfXbfEYJeFlDg7ORudEw
66467,avJYppQ0hadLFo-XXtlXBw
66468,AK6-1pokrB84QV8fFL-z0w
66469,mgJvxgVQHISCAhp1fQ8VsA
66470,LgeeAKpfVLDQDymbhBBr3g
66471,_SpEFGkkn2letVMp5QaLzA
66472,d9gao0w8GZhT9bFsoz1jcQ
66473,wDmD8L5SDn-Hoe8o9hh21A
66474,BQ1Te5g5_K-y7Dx7Eqj9nQ
66475,voedsXPlAFPHdvjAgIV2zw
66476,sij__XMC6VWjHSqkzvawrA
66477,MNW67gr7sQcSXskuWufINg
66478,0I00DIjllemLU-Y7fbebPg
66479,uv7JzVQSjOhMu719_8P9wA
66480,8FsSuP4Lul4rmA1X7dPctQ
66481,2VKJGOFqqT--mTZcarZg5g
66482,mPEntpEgMVCvRdlRUGf8DA
66483,41jPz8H5tc8tjgxOF4NXDA
66484,xuuIeIVyk9SJOr5Jrne4Uw
66485,md7QbYsNVJwLkW5Kf0rEsA
66486,VC3iwp6rAX7YEhu5B9DGMQ
66487,yQDdYXRhioaw8HxS42lwzw
66488,rj80ufEuIRxJLHKDUBDfyA
66489,oj47sH0I00nvt8CgnVcUgg
66490,boDCs6rfxOA-0NYYmqdE-A
66491,8ueey6KW9crymWsjjFLr8w
66492,xywaDaIL8_udyftSvgPmAQ
66493,a8VS5iOxeEIv3JnUiQLF6w
66494,qY3HKU_kbm-qNJQp8uilgA
66495,hTLHd4SA_YCLsI1uphKaHA
66496,TqMczIn4Tl3MJM7DTdCf6w
66497,f2bd4yADbdKYGCR_9EjF7A
66498,pfdgCq-l9RpagAoyS8VPlw
66499,PgD2tnZT9pd-SE9fC8ThBg
66500,yLEaHqu9rGeyIYnig9gF5Q
66501,mAvmd2iN3_cDAAJ4IbahQg
66502,FqlnIpP__EaA4iE2bvhO0g
66503,djThvAGN52ngTCif_SJRvA
66504,tE_yTDp-9slSDhfZMsG3vQ
66505,igu_XeezC2AqEKlSvU9sUQ
66506,wdbS-jaMSlZTbuui1WTaBg
66507,P4CSWhe3WKwTNguupAk9oA
66508,e6BZpuvEnwlzceKn5leu8g
66509,D99kvKSnsCtD07mExtN_Pg
66510,Mvomoe5WhzFcE7sIUJqdUw
66511,VdpwcM3GQ2AjzSm5-9ZuTA
66512,aQ9NY1Urntrsi_VweIfMvg
66513,HK8QCKbrO1nT9mNafDvzqA
66514,v2_sO6EHM39dvMiPwenFwA
66515,nzaLOwdtzx8shZUrqrz9dw
66516,ptJnKvMCb8AjPhKsUWATLQ
66517,rz0wpTTfLKIz3O50MNbveQ
66518,1bupwb_7eGLWtu66xD1MIw
66519,2XHBmfcPgVBNY2QVDYKUZg
66520,K5jF_YbEjD4RfbtBldiTgw
66521,gcd__ywn-rNZkvE5LDnVxw
66522,qscWQ0p98jQWT-GIEOJM7Q
66523,LPJx28LFWj8eFOmynZYu6w
66524,IxE8Vt-OClElR7lAgjXFcg
66525,XgnArX8m2BaGtpJp5Mx2qg
66526,eH-bKQ06lCcZ6ZTS7QLxOA
66527,zkk_2iqOl0e0guMn4h_AUA
66528,qltayRFPZ1GiSMeUkeF3Dw
66529,amjqmsc7LzNy9gL5XC6rTw
66530,G21MuD1q2SAdZLjTxxPMGw
66531,z7N3_ZjkX8eXbutD1fvzJQ
66532,PGNeL8cGPuDwUcem7og51Q
66533,wffy7wiVvmrAc4t1uSUQGg
66534,4samvXp8jtwYn_qU_10g2A
66535,PtFZJdyXZxVO_VXWMLNpvQ
66536,ubg3UzV8uGWPdCCu8pJENA
66537,0AZ1aM-O9D9G68gAgFGmuQ
66538,DF_x1j6cT-BekN4kiNymYQ
66539,Jej58y6M3A_BPyb7eUlFmQ
66540,syk2rnnj3MX6xRc8i40uHA
66541,Y-Wq6vhjCAlq9ys_JZ_HZg
66542,C-cIU8UJjdSEuBxkbm4Pyg
66543,QmKYNxwy4_dJvrZmSeAP4Q
66544,epzaQId97tlZVt0LHsXC6A
66545,vJwS5zS2sQAsI9EVv2SOwg
66546,Zw-aithb3yoS60cjUxL-lA
66547,CloB3AMMobI4J4WbDhDgKw
66548,_E1o6y2c9KXfqoX449kG2w
66549,TwSh7ghp4wNhiYBKNLMP4A
66550,nXSOsuAYLNBi92qckufPxQ
66551,s3ZAj5Nyu7O46z7QEPCCLQ
66552,kbW30JNLp09gN-ar2UfPhQ
66553,h7goJwmapXIlMcYcl6cvqQ
66554,NcNvcaGgY_XwmnG-a-GYYg
66555,fly1Xfzl7lHsITbCm1yIRg
66556,MzB5_H9hggJ_8jYG0-mhIw
66557,76oS-sPy8eYgx6kttAcP2g
66558,E-zwyzkO-y2jin1ZZuQIaQ
66559,U11YzwqthKNbpZeyufveEg
66560,T7IbtF9jLVp4tPuMea1JVw
66561,yO4jCWUMBQ5m80kaBTExRQ
66562,_gvXfjD2M1h9CoDZAU29xw
66563,Yzv002ur1TNPwNFbbRAv2A
66564,jh-P-btdsLGOns-bvfsG4Q
66565,gjr_MtxliBmyViHhtYtFbA
66566,S7PbrSkUOU3qFYuedck6yQ
66567,i-1fbOMiQW-1-7c2P37zzQ
66568,1xa6BsH1LT0AZ7ozLmiQAg
66569,fVx8Wk9AnV7PAQlheG_y5w
66570,Qkr0rCZC5nrQUmrBawleCw
66571,Mv1dxhW2LHaQFcrsy71Qgg
66572,ExcFu7R8ATHczORJ4opEUA
66573,C40QrOPVa9ywZzca4gPXrA
66574,v4riqtYJhOVedB8aQtR4Dg
66575,HqXFcscNFrkK32VMVK2T0A
66576,F-2iFmJ-f5vCNKh1s59N8Q
66577,dSKQunGYhaf7eCrskfrVzQ
66578,8BYOZUd4fBpmLJfk2t3vjQ
66579,QUyLaPjsoZiRJ-RUBVa5rA
66580,_S5QxIr2vcVjVOxhvyV36A
66581,iEmp8GQhS1ZDJmDqfHodJA
66582,7RaoxmyA1C2pXfce9Kz-DA
66583,EkfRDqvHqLGdaJkwEWvMRw
66584,Qa_R2QAQ_8-I6XF_9vMJXA
66585,rOn3ESN6KMwrLfER86NbGw
66586,2fJ-WxJlUN6azp3bzrJ0zA
66587,NvAbM4lUQAwvCFvHy8UEuQ
66588,Styrji9gP9VQ7FTkdHcPiQ
66589,UILorKaBGq7u_K6wUZKYnA
66590,UVzAz-7WMmore8HX7D21FQ
66591,9SYBJxPtm1_ZKjxON1zmeQ
66592,N7jHHDEUtww0YHgNLWcOMw
66593,wkEkTEIT3G8ZYUaiIoj1_g
66594,doEy7L37LQkWx_MDpx4JpQ
66595,1KLmUmiguE0qiIfqhwm8Xw
66596,zF0n6ZcBxcHaCmksWBBb7w
66597,IAr-DNHsjJwzvdbKV2ltwQ
66598,IHdsfOvIYXjmGS2PNBcbRg
66599,N5lk8EhhHvfUfrrp8D0S1Q
66600,kqeYND1Q25VhxC7XiLawEg
66601,PipZSK0EmwwYQK0eejiAfQ
66602,UGQY3SplE3h_3rT5WOBfig
66603,6vJTWsX-0xxdEd-C0fLF_A
66604,ZeSfX_NTmOm48hK3kQRxfg
66605,sZp1QfIpQ6Zp1zsosykVpA
66606,LwX2vbzttWYAdoBoVtfvRg
66607,WBbHaxP600hEN02-UDtHmA
66608,obOwyxELzoqdLBEzvxgGFw
66609,_l3WL4HmwiEqng_iL3uIMw
66610,g_-iKXEAQIqBB1zR1yrgGg
66611,QyNPxHGRksusViyX3nCQXA
66612,PSbB3yZWm1hIrCrZ-mHgMg
66613,LaVaD2g7Q5d173QcHbQnBQ
66614,3-l_9-c5iabI-V3cnpUOsg
66615,YKQc1IpoaBfIEyMQCisZ6Q
66616,o3Ly3cMH6_K6bZBE4v9Ofw
66617,P1CqS7VKYDtjh3eR_gTx-w
66618,vxRC_uY32PAu34RX5YONRQ
66619,wK2G-v74dCEzmGEUtKgOKQ
66620,t8DH1q5EXe5RpKHTVYGaLw
66621,fOergmiF9jTQ9wGBPrVepQ
66622,bN6pGyLRXyDxM9FGVat35w
66623,rh0NFfOWQ_eSTYHup9pAkQ
66624,DA7v-iv3cKBtKZLInvQsAQ
66625,9KmNHaEpjq0zOYvuuwDyCQ
66626,p4vIa4adyEcXobXLQudIAA
66627,Yx0JhWt7aeF1PZlRiOptqw
66628,5wRFix1T1WhgJQ518Tr9dw
66629,-ZG07rlS7I8c0Gt_zAH6Rg
66630,Jq-G_-bMALAyKA2qFDiU8A
66631,p8vrBT8Z5NLL2kDXPB3wtg
66632,TzgPHuqYMaU2hafYkJDRgQ
66633,jdaKKqnbO5_eaucmUc0lHQ
66634,_cbNtNu9SU_l-rb6HP27qg
66635,ApIkL5Nngq0bckgouxiAqQ
66636,4g7S9YHPBdqQpDg4SejQaw
66637,0XazM8VIswiJZ4-96raOjQ
66638,F32Z7yfgklHbiumiI-EDZg
66639,GXePS8Zy94z_M9JWdbXWKQ
66640,BuOd9tDNs7_LdnA21oNSAw
66641,Jz7Txi6SJklnLeuWYHb9LA
66642,nlDOudpWivGFrR-xM_HYRA
66643,QfRQq6IkOmnkAwuOfMsNew
66644,mPWY-4VWIjLYdC9x5gW7Sg
66645,1JrxbdVmEX18drIJtxZeBA
66646,o_5knNWeV2_v4Qo9vne0ag
66647,YktifKXpvOhFbzQzOBSpoQ
66648,vDgT0MyVtWZNX4X9j6EsMg
66649,89hJLC7Ttqj-3g37HMvrGQ
66650,e3B5ZXh84pTsFIBU1lRhxA
66651,6iX4CExsDut9iyrhpTJ20Q
66652,Th6mcYZK5GPZmvmhZ7msBw
66653,xE3kWpenVOxmuGMVspBPhA
66654,2785LQ3MgpXMgQRakACT3g
66655,aef15zOlJL9po5fzaVekGA
66656,KJQ08B31RDUeAeZn0qHk4w
66657,EFCBh1g7X5u5v_tNeLTr_w
66658,4UDm69SbXGjjlbVVy3GNcQ
66659,ZUNnHcQPRkR_8mdLLSdMhg
66660,cAiYGto1pnsg6hHE5-JypA
66661,ucJwaNXIfn_NaS-bN7eXRA
66662,hFYKu5SujPYf_tmnoiKozw
66663,heOR5Zj2sUNgr0smAFXSeg
66664,ht70fX_P9ufTqDxIjtbwpA
66665,WRphxfyuFw7EXdwAidFbRA
66666,3P3Hw_Dm_f0-R32E0doMPA
66667,SYvgYlgDj5ortlL0FbklgQ
66668,XpjFyhS47TwCCbtGnINEXw
66669,mepkRu48x0SccfrLj14C8w
66670,df6QH8R6uegq7tOBMOc_eA
66671,6BYBoDOsxYQMTHFTD3L1mQ
66672,SUrIxNxPs4UJbGRAjUK9Zg
66673,DF081E6sSlDEho5XA9Ua4A
66674,HjpHsKunA7zeLQJG_VwpPA
66675,UhljIq8_LBdQ3wCgrxHUvg
66676,LQgWohpJxMcsR-10QV2lgg
66677,Y_1pqAh8-ur56uijActr6w
66678,_Qquii4aOFUqA5QRlSdk9w
66679,Uu-9HEuJYk2A9Cz5i5XVJw
66680,bHPq-vQesglrIsvtkVdHrw
66681,yEbVU__hfmXUn_s-N1Xzpw
66682,ECKM8nAroILwEcq6Y8_snQ
66683,5VR7HFaGtdTPYZd7nJPd8w
66684,nk1nVxWAIu2nKNOSiooATA
66685,Uf-2imgJBt3exILVFqeGkQ
66686,-UwKUHHoA4VPNMufOSL7xA
66687,8_fVyrBP2eyq3owR1OPg3Q
66688,O7l6SYxKM5Skl7i-JsRJ1g
66689,0L2zoFAqkE-AemfY1bSGUw
66690,VIHakNT4KJ3am6_MGQdXrQ
66691,c1v7KERdB741pw7d53HGdA
66692,0G25IDvgvoqASYsqu0HbCw
66693,BGLwAUo3603af9_Wd06PBw
66694,oUJaOC3Jb9C9AbLBEkhMMg
66695,7d5Wbgy_uJeD6HqhVFp1IQ
66696,yuQFQ0T9WkSXP9yFQad3qw
66697,N2S9Wj9QDlDvNkgEsvdn1A
66698,fdbTgcmRlj4uH2CNuRyk9g
66699,WlUHHBfw_nnUA7l-ouBOWw
66700,wyR4qzy9O-tnA6eTIyv9tg
66701,KzQ4nOsfGBQsPzKakZidnA
66702,noyczehXw9DBZbFk3g6PYw
66703,_RPipScNmjl_aTVyDIx94A
66704,BGZnHVTiF-DPdDUg0vM02w
66705,8WltHaNG6wD1d4h3LE_zaA
66706,S7YXnU3BYqrp4Onie6fNxQ
66707,DPDqL_--3SgiXQ4P8U4kdA
66708,H2_5ZkkHkdOcxqpQswGqKA
66709,uYUsK2muRiy0ahFZchlVEw
66710,q0Xy2ZtvmwDTAj7kadqIuw
66711,HbCCVpBJp5wVGEfdqwz1yg
66712,EEqu6NyDOw8NARnv8GPpNg
66713,OG2saw-vQQSK3mr9-gCTdQ
66714,NkCLz8o0IwLS4dXtSQy5qw
66715,AOI7erJxrYEWQV9gGpFF1g
66716,p5hXt91Hdpau-dZlvfTJag
66717,d1939MEMx7xZbCNCeJq2hg
66718,IU6FsZm-1BAEymLBYJ_PMQ
66719,Jt6_x8O4CEy4JJ8pRtZkVA
66720,NZjrCgnv1K5OyRfdru32_w
66721,T8XW1h8h30xgdHjrHs-XHw
66722,QJJTddUMv0fnYAFxHohx_Q
66723,5tA64kGSrJIhRc6Ek5NeLg
66724,YGa2TcQMYDNsl_9cSdws8g
66725,_dDW5rc7MKCOzhRewe3Kfg
66726,FImNzrCeEXeGp1X6WxHFjg
66727,pzIOswHeO8lKIy10_0WpPg
66728,ALSoZt4qsjRxOaV6WvwJSg
66729,9T2X_573sjN-GD6uoBMXDg
66730,n5qDyNLfpPS8LwN3xi_RbA
66731,6h2QzK44iEDWKDs2rPFMkg
66732,mGrSduFYRcN-92M0V8njMw
66733,ScYc7Pt35ctm6pJbhKRo9g
66734,BBeVhrrXMBJQccoWD8_aqA
66735,VkHexf3mBy-8hu2vsSVd4g
66736,yZUdzAVPpc57Q--rYeHOUg
66737,PwJfpPEV-nFUBP1oVuOmGQ
66738,zwgBxmrmPBF6N2uRTUYXrQ
66739,R7c8XlCTCagTsrxshlRkbw
66740,8pZmxorPgXLXNt3DhUKpWg
66741,lzaR8qKF_s5IjeUY3VQPBQ
66742,MeKViQKZmx6kL95MIk8cpA
66743,jEtwiu0kkTfrPrfN8fP4iQ
66744,y9S7znlFxXzN0aUqvPJESA
66745,lDyqjSz6s36oeJ9EWQMYYA
66746,hAy_RwXZuChtpe9d4U94Dw
66747,cEgsHkAnpYQbA60pIIZYKQ
66748,cgemMHINNKTtqhTTmdqdOQ
66749,0h4Vs6PqhRNbNrcel0O8ag
66750,-IQsXtexaUmIfSBkhBZrKQ
66751,WkrFxB-p5u8gI0bbbfIUuQ
66752,n77ctBbHtuvYAQvfcZAUkw
66753,vRVoNDTLQl0lF212AjXepA
66754,8-YTq1Ulq2fvhB3mcFysHw
66755,pz9NQ_ItX1Vsy-vbSJuf_w
66756,3n_w81ZjtyjkozoHRnCFvg
66757,SP3YQ-8wRa0Zc_ACpMHygw
66758,9JUi2YQzzV3PfOBzvQPrMQ
66759,RUJOrl5r8peat4UZkUBMGw
66760,qtRFo9clQw_pCBQRXq2m7w
66761,gUqEACZc9faE9beaANW9fg
66762,5KS5b5-ip8znhJS_CYdzeQ
66763,mvp74QM4zlAu8SlE-bczRg
66764,sUy0wjvMfC8MitrS4uNDIQ
66765,34GP9XZ2oKHXWWsbhZkVzw
66766,Rs5OWq7WbdtPMDHC6c5pzg
66767,Mbr7CSl0bvDo5kFvZMPv_g
66768,FHWeUs8Y3N5swOSnj9FcvA
66769,QWZuvqTYTMncVdhulUU73A
66770,KcUYeUaXvWelr61QKBwlfA
66771,cIkpsNhuUVbdMt5HNwtpAA
66772,GUmO4BEWjerirhEzceXDWg
66773,t6cQfzYnoJDWkYT60MENoA
66774,4R2KR_-FybS7oegGrXjHVg
66775,oSccKbI3LGXuMVSfTKH-4g
66776,glc2BHSUHZZPxAzw3Y_dcQ
66777,8VJIO7mqgHuvWaxIiaouoA
66778,vXhrovlPWEnPKCbZMcsZDA
66779,gGHrHoS9Utqd9JsOo4Cs-g
66780,Q_ZXvDgkeZ_wRva4d6o5VQ
66781,M6aVJzABRTTc6qSHQgrOaw
66782,D9BvyGjGbO6hDbuNn9_zmA
66783,I7d2hM2lCHtm7voH4xb4QQ
66784,WiuI1gooeRu56OB5rY9GAw
66785,Nr0Hiwix1JDlPVkQwJiuYw
66786,AUdpVkTukfIWVA5UhfpWrw
66787,eoH4nxBTSu6kf-41pWDwJQ
66788,cFqh1firhPkveb2C1edopA
66789,7ataHmTq7FemQTQQ3ncYWw
66790,b2VW5j9_Fq-ft-4TkhBB5w
66791,_6d1V7JWBCewgnX0e7jO-g
66792,WfqwILaM1RI49zadOR3d6g
66793,T78DNDCb78-CNDkFlM1z0g
66794,bmkzU6nQ99thgBLX4MdMJQ
66795,m5ne44a3Vu7-zILKGxc4SQ
66796,cnpwVLlQbalDWPWquUvWgg
66797,FZ7ceUDTdcDKB7M0ptiTDw
66798,XMcG6oDddSMyWsOEI3v2jQ
66799,ZRFAWkVoql1vdI-0cO3How
66800,am5qD6LFjkV8f_4MLp8Img
66801,WOr790ePmaPahcE_y5iHSA
66802,tyUYnSKKQrXd2zEBhNCxCg
66803,wNwNaaoMsaObsCwCENhs_A
66804,t6g6Lj8WzjIXXucCl9jdTQ
66805,hOd0z-9Yj0RWjWkk2Xd-2w
66806,7gIJZfVX4zTfDvKp5gfa0w
66807,Qap5OG-ZTZ4o9hnWBYyulw
66808,bAd9LFa2vuZmAe6PciGaZw
66809,zFgFkXLlPPsfOXe7XoYPSQ
66810,NK9Lcz3LWLBGf42LH38qwQ
66811,F4JtnHdYHaoaKIYxKU1ppw
66812,-y05MW4mCci-eSv2yJkzzQ
66813,vAYtoDSKWfDn0A_8diNNyg
66814,zBs8GENWVLpX7KcBIPiB0A
66815,m9z4SYrA0csANUIh70Vh_g
66816,eGs3oDpHQA0nIB-8McEA0A
66817,t_DtEvtiIIg0lvtBTQy0Sg
66818,oI1MuOBL8LjqyQMN71KLOw
66819,9gdyp11ZDUVn9XB91TnA-A
66820,o7NjFfP5ENPBLXsSnBcrlg
66821,k41dv3Pjnx0fHgkoyEz4Jw
66822,LPgDe2lagIX6CfwsnLMiYQ
66823,-9Kxik9BRNkft5rPcVvSsw
66824,d9Q1goivgaMLveZHeF-5Mw
66825,fTgB2w1k3slhjrYYhIyx1g
66826,UdbHkdU0EfG-RmVxnvO25A
66827,g2bYK-Z3foqSnCiOPYtdsA
66828,ctVn7wMvJX8f4Z9SnOnrHw
66829,EF95nC1Jwe9fj2EaBJDZKA
66830,pn7KexXM8O5xvGUu911V8g
66831,uT33RCQUJioJnFEh1C1u7g
66832,T4SBFuxY23-6JsKOregx5w
66833,KdPTZ-xWVeZJIt5v8hebFQ
66834,GfAy2HL_O5CuHQtumv6q0A
66835,p7FfPfb_kFEXSc_i3aEsCg
66836,RfDHvt_s1vuR6dnhZ890Ig
66837,3_sunYhg-5DBTinDeRq8uw
